type, OBJ, lambda1no,lambda2no,lambda3no,lambda4no,lambda5no,A1no,A2no,A3no,A4no,A5no,S1no,lambda1hi,lambda2hi,lambda3hi,lambda4hi,lambda5hi,A1hi,A2hi,A3hi,A4hi,A5hi,S1hi,k1,k2, k3, k4, k5, k6no, k7no, k8no, k9no, k10no, k6hi, k7hi, k8hi, k9hi, k10hi 
 suboptimal , 0.3783, -1.5361952109901551022375087995897, -0.52024070056853455312761980167124, -0.00020494636090249908778188059343961, -0.10095963731777859995197843545611, -0.6406856538025350600307206150319, 4.0800909808314349547231358883437, 3.8600348398425134988087847887073, 0.067572532899712683951420899575169, 2.7695701165664043941205818555318, -9.7772684701400649487368355039507, -2.2914364555008122081858346064109, -0.051566708167570876608643004601618, -0.2000136140274131335559104627464, -3.8585843157675623655991983818048e-06, -1.4897224675286240280769334276556, -0.051387836371693883241729139399467, 5.7037556653810241868995944969356, 0.89640309954981178819366505194921, 0.00028510684275751235327439614408718, -0.00338620755088511748986945804063, -5.5970576642227083397074238746427, -0.18075153564199364364384337022784, 0.036767466806946126622879233991625, 0.13249542172186262734001616081514, 0.030444104161722596729733325560119, 1.4075839178450133548636813429766, 0.23072267403277715858145313632122, 0.48114429774334444012140465929406, 0.31646689090770346863834561190743, 1.1102089571416571167801479180781e-06, 0.24169732329030313433548826651531, 0.048509829408651283788600494517596, 0.10001650509196080562901443045121, 0.00015650864149164474292165449842429, 2.646617767658539959515356931874e-05, 0.00082666402315338303151415200176189, 0.011943795816572597839888558723942 
 suboptimal , 0.34482, -4.801666102115491163715432776371, -0.00024012818705320781824397169401664, -0.13928169633493461820883396740101, -2.0031667714116534462220897694351, -0.29911460099174863591642292703909, 0.40278531999692523957179446369992, 0.083106237329736890040443597627018, 3.3168330231736011803889141447144, -0.80731656363588855107593644788722, -1.9954080168643748560697304128553, -0.1819893164706509747219342898461, -6.7791067157655557906537069357, -0.30179114693836511795765886745357, -0.012100339589922494420992649111213, -0.0006973856579825622259774520195208, -0.26652886858044910756149192820885, 0.020911922990158367946511575041768, -3.1436034657322013963209883513628, 0.0048778760038129202053491795254558, 0.00038948918135450901704258663826863, 4.1174241775568756196435060701333, -0.29052416522972701606875034485711, 0.12773229094943330808042958324222, 0.35561253991122787621037559802062, 0.070995492778157601176935997955297, 3.6867101042859595771972180955345, 2.3374371759544443349909670359921, 0.34687135715156458548591444923659, 0.62584246679563693138703683871427, 1.6882177704487375904284429325997e-06, 0.38948813364909484757703239665716, 0.0050946400849966894802678396558804, 7.6719718504775253486185860804514e-07, 0.14053303693217877867738252462004, 0.0072691350393763428175408769504884, 0.038107345295744381175051529453413, 0.001211866814493378586778393746215 
 suboptimal , 0.42794, -0.28616308807714613271500070368347, -0.30056091288657676985351940857072, -0.090367431433323236467103356517327, -0.29555257133097373456465106755786, -1.2116883366974475822776258215896e-05, 0.95167614878408690604061348494724, -1.3980947489742687750435834459495, 0.74595204202028131401647215170669, 0.63501595831580515127967601074488, 0.065450599854095514729124261066318, -0.10721311391532288570527242654862, -0.57433431333302431553988753876183, -0.22934143329663791988082266470883, -0.031459273916450931907196064685195, -1.5466620634402865478037618547115e-08, -0.031470751312605821370382841450919, -0.52612679909902626551598814330646, 1.5160759814414910273683290142799, 3.058545008120000296969465125585, 0.00023110028263448022527344616339207, -3.0487252907450996808336185495136, -0.045800294438081465275836023920419, 0.039404614159188694477720105169283, 0.12264068418592807829803348340647, 0.013960939473124663046110782715914, 0.58217246898964403190035454827012, 0.0027864306183993888844929731618549, 0.0012448027158179107362623305732541, 6.6655361329793206009877801904162e-07, 0.0026668672127895497181437889366862, 0.24087111613850498148536871667602, 0.062031699748225983814808870420165, 7.3126591994374343904882256576845e-13, 0.064711916011525441594365304354142, 4.094864973495674768654129705411e-14, 0.032383789061873662074031443580679, 1.3469242300966973935262734063389e-05 
 suboptimal , 0.13776, -6.9640886984253498326324915979058, -1.067320722642505215205233071174, -0.11574872495443634667910970392768, -0.00017971380771801233940804243260914, -0.044352044578856178458359238447883, -0.0021175777423793123652173697735179, 0.014935305682906173732615862093098, -0.48356972502944883807174392131856, 0.038244776037350797226466170286585, 1.4325072210515712445300096078427, -0.0087626801738388757079256663473643, -6.784491072732070193751496844925, -0.056765118270342418416163354777382, -0.24912240618646311340889099028573, -0.0009530228540767655661183899162836, -0.056857315472212330287327120004193, -0.0075242815998724310935785730691805, -6.8794187441804677263235134887509, 0.93272231060392207790954444135423, 0.00065065011437047664405453062386187, 6.9535700650620473339813543134369, -0.18616453326556908764999320737843, 0.031770765323446428785025830165978, 0.080086332883110247782276758243825, 0.049313318219550456023014817219519, 2.7348444278999903822580108680995, 4.007714752086382503648565034382, 0.58456346717094664899860845252988, 1.3778796087437554456212312082447e-07, 1.0569929192307030429986980379908, 0.054832271763971630884615393597414, 0.02196224043897881950115902327525, 0.15124416428170128767760616028681, 8.4152977281469542263471830811916e-06, 7.0882600944920099353256139063095e-06, 0.011292079928197492830199699653804, 0.078255657230293332315973486856819 
 suboptimal , 0.29378, -7.9866268542276994679696144885384, -6.6147299501160921053610763920005, -0.037883867906463475350165026611648, -0.00016865867348676377799471248764007, -0.13551743217603420821326665191009, 6.2882526360522925656937331950758, -6.2850616703073463042983348714188, 0.9087551955470830611361066075915, 0.03670819868648312472858563637601, 0.051345640021487552739909432375498, -8.6893332825873468294730628258549, -4.5553908468566595146853615005966, -0.01061604949516006292375980279985, -0.13365485671389334965120099241176, -0.00070065706499393800351510597224092, -4.8350092067596204259416481363587, 3.4230778475202456867521050298819, 0.0022312925187079626042352398229696, 0.43732571643312062592556799245358, 0.00041154390240137584625751410172256, -2.8630464003744759970970790163847, -1.8090764713110711880972303333692, 0.034554388541592186145923193407725, 0.089216706723080477225984452616103, 0.061239114946154603325023657589554, 3.653241991055413695477227520314, 2.4616509134553483661989048414398, 5.6704945332397338475516335165594, 0.12455085739798688049262409549556, 3.679408488008039324057563135284, 8.3733972582787445237425096380979e-07, 0.075982791567589982872910070454964, 0.08251203252285925493492158011577, 3.273075640318073187273739677039, 0.005608277956391675110603411980037, 0.076836562961978660535322660507518, 0.0012699589949968976589078639705122 
 suboptimal , 0.46527, -0.19032406641643609401803871605807, -4.2425483156700645182013431622181, -7.3978418769369449492501189524774, -0.0048049196915392524548371611103903, -0.0029386696482329864761606774692382, 1.5609797435322649850064635757008, -2.7596534205792897509468275529798, 1.83720063041725034658213644434, 1.4741748450558072036642442981247, -1.1127017984260325622614118401543, -2.1842622298458507223983815492829, -6.9660654082048578672470284800511, -0.079001764348141864657826261009177, -0.001045472462108420303936173745285, -0.079296248597820459536045234472112, -6.3505001053343841377341050247196, 9.7893531897617940273903514025733, -9.1643202218291701655061842757277, 0.00073370303639699733285611804589621, 9.4035473036765413468174301669933, -9.0293139746455626237775504705496, -10.874284601999818278272869065404, 0.0027711217277541486982139762318411, 0.0069115627365513290433773896381808, 0.071476128933355198569188360124826, 3.3160829024379738783068205520976, 7.9358158159134202236373312189244, 1.4066496476656722425246925922693, 0.81127927372557429031019182730233, 1.6793513597320999128451610507562e-06, 0.54871055337416052566368307452649, 0.031932789498702172925614917176063, 2.9420517324621843680996710612696e-06, 2.0793861408044684857543416001135, 3.6482835444334433060369191788772e-11, 2.460697264515278259722208531457, 0.04496485702975246134815989762501 
 suboptimal , 0.30912, -6.1285686837429329543169842509087, -9.1584700646638008691979848663323, -0.00011487344915732337750392810793443, -0.0072392400031864589937669052233105, -0.044763821916777926657182717917749, -5.4103360111602860627044719876722, 5.4037797147265607122790243010968, 0.025762394967725740779762588772428, 0.079519316960480632139329770780023, 0.90127458450551900526193094265182, -16.37366202067157416877307696268, -9.8539293684494921876648731995374, -0.0049189845245630799824843037981736, -0.00014535148881391718412789404446528, -0.14447916346605704784877843849245, -0.1431799733547466646488288688488, 0.047124867497925222725729810235862, 0.0019371526756446857432669705900707, 0.00011809979481977714212831420681482, 8.7102495303231979306701759924181, -7.7594296502915875990424865449313, -0.61182929695704157957436564174714, 0.00013675621740035951790295798424779, 0.00038589347095090191985464200818967, 0.13086844841478154077840656555054, 6.5003830526621069196835378534161, 3.7500474572558379904307912511285, 1.7605599159430911360146865263232, 0.060126949673062674017742779142282, 3.7418187464325649571605936216656, 1.3273495191296370025750203918563e-07, 0.53544221826043258971594696049578, 0.0063594285879053592466791933190962, 0.0021786481511585418895105004111201, 2.1238278120714537114609336897024e-08, 0.2601170227043292371149618702475, 0.0081277235604019573700362855106505 
 suboptimal , 0.10312, -7.9717227317298426925162857514806, -0.21383688794331548455041058787174, -0.00016671591566446043860758030596969, -0.035384009096969495922202497695253, -0.033951122354837770522806295048213, -0.0023769635832874220007782106733885, -0.063248273335903285041759147588891, 0.03540210447654185826893424859918, 2.6867614777526678260244352713926, -1.6565383453100190891404963622335, -0.0063596500500268035582784875714424, -0.077439600045548673268314132656087, -8.0379864114495891413980643847026, -0.077092485701524965380215803634201, -0.00023167058765252322369287973913288, -0.19680240470322379886525254732987, -6.7633507292478025618720494094305, -0.0054772736953797480918826323659232, 6.7733579089282009988437494030222, 0.00034009786629738298366701365615938, 0.99512999614868424824720705146319, -0.15024162579442923437511581141734, 0.053163067568130800699677251941466, 0.1288935366572551699526627544401, 0.00080735771923556680362832338460066, 0.042860594381489369730786620493745, 8.2900780033655276923809651634656, 0.00088780028343976352591532252844786, 0.00076489528112340995219531336601904, 0.29835473453956018463628652170883, 0.056618692289247644910954448960183, 0.018191394231868066033719344432029, 0.0013791536760337170033907661093053, 0.13780417274835843333136153887608, 1.9301204034683608931448339784964e-06, 2.2223828811099013226569923173948e-05, 0.040612662594962788131791597834308 
 suboptimal , 0.35851, -0.0054401119494124367675924602849591, -1.0845322187881298869882584767765, -0.075821791982911890261931375789572, -0.063463615045400656455854004889261, -0.0021832898408596299044681643408694, 0.35883928967460848591386479711218, -0.010223729683181442817740958162176, -0.91625246067186272291849036264466, 1.6876525054172082374037699992186, -0.12001560473677241880352539737942, -0.028234758276830765333365036440227, -0.63006003279182976051231435121736, -0.62268601320936833865005155530525, -0.00013592641333807825489848886135746, -0.056623241782208406924770116575019, -0.055877116275795585265129261642869, -1.5691602083044489113206054753391, 2.4439361833883430641378708969569, 0.00031438526459899200160910681667303, 1.6667022948441165830502086464548, -1.5417926551926097733513643106562, -0.54136294855808797521490305371117, 0.060529298439371513607110131260924, 0.081422404846098209163507419816597, 0.008990602305730909654668536745703, 0.5423408932333223519961507008702, 0.44008828887921830341767304162204, 0.0063772531815096287696742471950984, 8.0136753524024799703526222849348e-06, 0.00014732993673964426585565323790661, 0.008356115598926553214575996264557, 0.025926721920177201591295457205888, 0.09484368036836651749688087420509, 0.23652867976699673557838821125188, 5.4460607209069419615971030523838e-06, 0.0087365981223588382725830925323862, 0.0027202964395928353087683593258816 
 suboptimal , 0.3612, -0.013904862337679667685930162690511, -1.5960520421454811312855781579856, -0.080378159468873625059792686897708, -0.00015132728649363682096352923256433, -1.0504583661703108532492478843778, 0.21120826498617534250357152814104, 2.2071623847998309564388819126179, 1.2947415071547558884645923171774, 0.027865497127805696070401708652753, -2.7409776540685681922582261904608, -0.75047310139659550998203485505655, -1.9767760768113666891565571859246, -1.6843231339477620078781683332636, -0.10572465426011601330458233860554, -0.00050865027875002862423753358100953, -0.0028700871334820460614722925640763, 0.41671605317606424945253706937365, 0.30640549044229165032149353464774, 0.27577618137628417960272031450586, 0.00019540714239509585819012937868422, 0.0009068678629647693081178294605138, -1.3689992242751243267662175639998, 0.029280591922955609418544042910071, 0.074141901146217450979669649768766, 0.0063049334329603884397030810760043, 0.36181125829848398423038702276244, 1.6731057461439358124977161423885, 0.44962073816424608097008785989601, 0.18085621331401524614079789898824, 0.18149558151474706746419940373016, 5.1494569158313366666855637188149e-07, 0.0055019432280753203731715750279818, 0.043303469893436349891224779184995, 1.5830712540627023265926709427731, 0.0051513106243468841788368806078324, 0.01127701469256618509173772935128, 0.0010367522141985600903080211310225 
 suboptimal , 0.4126, -3.3169402839788286740940748131834, -0.046828180973295607802953099962906, -0.22640329476168430389293462212663, -0.41009356842652960883910395750718, -2.2665780877286765107398380184739e-07, -0.013846086677977783793713761895106, 1.3320883828082559219296854280401, -0.71999150716270898797688460035715, 0.37180150442597531545985134471266, 0.02994770660645545978795212249679, -0.0059175962471363589140205263561256, -3.6126620804800264608047655201517, -1.3752274753746609385444965578671e-05, -0.00050112549972651456060834807004767, -0.55898345478544120279451590249664, -0.12978253524157745690814635963761, -0.11914956525430617229055485495337, -0.0006653200465666029564046346500561, 0.0016949856720623946489817646110509, 0.69318315233313998469100170041202, 0.42493674729567021408627169876127, -0.012181005622548438105390289365459, 0.038922741221674758693716000834684, 0.092374550805278413112553437258612, 0.056143421867643233946765235486964, 3.0783590442266870468301931396127, 0.04808043306124100413345701099388, 0.01763907155495478967788258728433, 0.13220750586339388710221953715518, 0.058594829506852255662785466938658, 0.39327762943937699668950358500297, 5.898961132497117508836567689734e-05, 0.53969274147284884701747387225623, 3.5431386319987143783096427904211e-07, 0.032408769435792045277011652615329, 0.00028332361560999568981730756256354, 0.046291633829659499521635979135681 
 suboptimal , 0.33862, -1.542518403117531189394640023238, -0.024973507058499811589458161620314, -0.14113450104670027807074461634329, -7.9737257908316528515202392668471e-05, -0.037896504881627608718464017556471, -0.035759371823091044839681984512936, 0.26982650408332425895352457700938, 0.17831980092549595817708052436501, 0.0272996985143322372369123485214, 0.56031336829993860781939929438522, 0.0020178037862573321159498362931117, -0.23444925673195565751782964980521, -7.2468063945595835306789922469761, -0.028944055667200895010093830705955, -0.00014424676342531840556038247314063, -0.00044026387516577685302121558663657, 0.3595250078599016019254008824646, 0.60297157376918819604583177351742, 0.03755310565351191454119827994873, 0.00042356561218175899476492962669738, -0.00047325289478347150719586555744911, -4.454995419319839555782891693525, 0.0088226350394500479418224969663243, 0.02247293134918217777373783405892, 0.00051324970923335544014526332645687, 0.025581855944183638090771992779082, 0.39601566700955431743480517070566, 0.58604768921840111328691591552342, 0.044873919427007698257359180615822, 0.026068082301092816710497146459602, 2.0364358654099619066048069970787e-06, 0.18869503451690425310793841617851, 3.158371086962062257441630208632, 0.0017152475242419508872498967733122, 2.4185559348785945488202742126305, 2.7111717608147727943956883933652e-05, 0.63404855338643173467971791978925 
 suboptimal , 0.44254, -0.0029231079477853058427860855061908, -3.3728729210547352401761145301862, -7.2158146051851828652046183520952e-05, -0.096797593923005451066465809617512, -0.22893049899587492035379909793846, 0.053155210443107503426318771744263, 1.2558251187666147341559508276987, 0.020314024494004347815012678779567, 5.3292082532186704213472694391385, -5.6585026069223971489918767474592, -3.4563460919627058132164165726863, -0.0006895069317877382166631639037746, -0.047206037396024719265952285240928, -0.74126506209752707210469679921516, -6.7084180004738880819491197993187e-05, -0.047083648990645703136248556575083, 0.00052737540475183627974864464249549, 8.8511058112761258342970904777758, 0.90371016503857104495978092018049, 2.3347528839649288636673343105832e-06, -8.7553456864723315788978652562946, -0.67548114422075022922342668607598, 0.0011040780158640833581024098819512, 0.003207620169132560389996244865074, 0.000269192708048905876908052370311, 0.01181577576148565116020971998978, 0.31403806996612348978459294812637, 1.8405687836642703469891557688243, 0.13286358219437618966018987975986, 0.00014417807341833560738283970259488, 0.0090230736285225373455309849646255, 1.2024672806032352667671148083173, 0.12068649080440421728077637908427, 0.026385094862805803794802983475165, 0.0020710098052992456478527127927691, 5.4149464673706298176777268471582e-05, 0.0051844368521905539667904427858502 
 suboptimal , 0.29792, -1.2434458402941710453148971282644, -6.4956547763057710339652806030841e-05, -0.019883344929752813645684739185526, -0.15429851961685667194323912099208, -0.95616611351868729951064551642048, 3.8613621405295033284232886217069, 0.023836217474935812721259509316951, 0.43114177956890370468912010437634, 1.1085655941201759677738891696208, -4.4249057316935189732021171948873, -0.75007389445697114638278435450047, -0.0017863508956645691213432902699765, -0.56177769764621354742217818056815, -6.7090199665531487010702860196432e-05, -0.13982766585747274934448114436236, -0.14257218718202743779066565821267, 0.00095767249544721961586335456928509, 0.88617727821378589059264641036862, 2.9518593729620214648982218230699e-05, 8.4461614940360618675185833126307, -8.3333259633390248666273691924289, -0.49074288185316361499133108736714, 0.054754835143219438009509758558124, 0.1452169222056444164437039034965, 0.00025263958936811901044572348240536, 0.014401931327389122516891006853257, 0.52338620847908035038642537983833, 0.22775855831438768239749492749979, 1.567277525248564895576919298037, 3.0157205541669307177299417382921e-06, 0.0001206095033621675910147710841791, 0.020984410772041425796707869722013, 4.4170662475886612010741376181666e-07, 0.037823144915457490577992416547204, 1.2574319321566557609349580604263e-05, 0.065344511152578985124783628180012, 0.0017939407815299301257594422054353 
 suboptimal , 0.37462, -0.25945536058185436623091391084017, -3.4030680816856002657289081980707, -2.5583385831499092510910031705862, -0.00023909667218484928832844538248992, -0.4499973902171921502635143497173, 2.2018680723627630513306030479725, 7.6740630135806755518501631740946, -6.1010579732130869601292033621576, 0.10979789246923302159508750719397, -2.8846710051995847479133772139903, -9.780005190459217345733122783713, -0.20713633327688038554548199954297, -0.49080558493667664210491352605459, -0.16548846792602878164046842357493, -0.0002932757216113285390728104840008, -0.0014227110980550849994585860258667, -3.0098139422217955463167982088635, 1.5058010743082945737114641815424, 2.5031140744759210470249399804743, 4.8700626058523393874157697558402e-05, 0.00085009281152095806342872119643062, -0.52985149018499166917450793334865, 0.049477097781985120150682888606752, 0.15065738910635817493499644115218, 0.0015980019044277446547269727616936, 0.08476960609321781969782705346006, 0.51710675395262561959697222846444, 0.23024778555227362608626151541102, 2.2970943185229333316499378270237, 0.29465084204255426181262578211317, 1.8691141022821651240803930704715, 1.5264205011543992007716497028014, 2.7583946424219856432847328489566e-07, 0.13611603568415858722673306147044, 0.00043857628269494230814629087689127, 0.00029839062753930539924340781254841, 0.0012613046878958030210665652859348 
 suboptimal , 0.32835, -1.0150047066007183982350170481368, -0.41230063561770230462499853274494, -0.83711251681875298302770715963561, -0.00025076892283626872788560024929438, -0.42939911399964081351043887480046, 0.0072770928240616242557714521410617, -9.1039786886270164245615887921304, -1.3325245703303263411498846835457, 0.11624476362480481994587933058938, 11.312981402508476946877635782585, 0.0038495717904751813875918742269278, -5.5165262449593877036591038631741, -0.57732821852758353653456424581236, -0.21885364265180662357579421950504, -0.00055652694249697912034363644906421, -0.00058938379728334119953686576209861, -0.033278779526924914811125688629545, -0.3184780231769250846696195367258, 1.3483904436316984654098405371769, -0.35072783124790529729608579145861, 0.35409419032005684524477828745148, 0.072335942224822535884243279724615, 0.0535842597196706238449337433849, 0.16735357920174434576132682650496, 0.001775694213235997622954420727126, 0.11161407546369893351023705463376, 0.54352634128465160401333378104027, 0.17640928663889665628516922879498, 1.0925533053809306505144149923581, 9.6621254082486667295014137746278e-05, 0.023685228638677769535947348344962, 0.68394775036400490275667607420473, 3.0760081128476302048113666387508, 0.0021934554741332499931683042149189, 0.1692945423741833987918425918906, 8.0831084882188021999930432892612e-06, 1.7499714405175637033096336381277 
 suboptimal , 0.32809, -7.7319938405946651016620307927951, -0.023251380620687284866976440866893, -0.0016397926397694697654705553446775, -4.5699861156726777622338886430953, -0.00013677743071107781465921282570974, 3.3815225493382992105750872724457, 0.61712046732133174486989446450025, 0.0070248697570160249445403444212843, -3.0262510913039051274608937092125, 0.020583204887258066406729994923808, -12.330349291039672365855039970484, -0.066228305713186413905546601199603, -3.5261034030148969975471118232235, -0.00018713609913095761191730026506974, -0.0014526372585138593029885356600062, -3.188282076379927332254737848416, 0.11463945066272793193995482852188, 8.1803263065022751021615476929583, 4.0580313812252721372524078002897e-05, 0.00068248729916392124241614203228323, -7.2956888247779794198777381097898, -5.5915558878307933809992391616106, 0.00075601897511087909776322790733616, 0.0017043960525191790590648910352911, 0.00067606118211734165125009754504504, 0.032180240943402861619748733801316, 4.6430758405405114785935438703746, 6.8209093782864131938481477845926, 0.43026926607793009038616105499386, 0.0005642226957194236601836334621396, 0.18276624798416157835490025718173, 0.13746329298446560707169794568472, 5.1818677092212796941221933377797e-06, 2.5955658808883010912893496424658, 1.7401759359497941494817480068136e-05, 0.0087712395016689096577389150866111, 0.032588160606170570032791289349916 
 suboptimal , 0.28057, -7.886788908365183203841297654435, -1.7982143450029666187361954143853, -0.26025696517971702581561999068072, -0.049485635792140478250722424036212, -0.00014670753861671789394782727811162, -0.19007562886087731035544834412576, 0.66737949430162990527293231934891, -0.99841792786973193596367082136567, 1.4838209859097633014357597858179, 0.037293076519216095121578291582409, 0.48540690505995692793916873597482, -0.057652216459844606022411284129703, -8.2591300814290544707318986183964, -0.28277939525698597700298364543414, -0.00060655521470495059148386740588421, -0.057599191277458210158624041241637, 7.556957695788847573226121312473, -0.00013148660151746641893202860451595, 0.92895844324261178659440929550328, 0.00047339991498740013583026997601166, -7.4862580523449295810678449925035, -0.26607758034238604416543694242137, 0.050142593506659123570035063721662, 0.11552071924096454780261922223872, 0.086672212120180835981386735511478, 4.8774487549681078135677125828806, 3.3482033237103014933211397874402, 0.23696980499679803910950681711256, 1.2716288140187153032911737682298, 0.092410641820262054424439668309788, 0.2621442876803319887990539882594, 0.0012708673862032735316085485521853, 0.041964931121819488979429735309168, 0.079316181200476690293932335862337, 4.2800271367951721553823029794983e-07, 0.055988149561385668062651888021719, 0.0021301657986133857615451692169017 
 suboptimal , 0.32838, -2.5531944003240716334346416260814, -0.11449053385763993673229776959488, -4.0017794662094434698929035221227, -0.017346327141873566640706272323769, -0.00012240507654837114843125733809615, -1.6520638164087233512589136807946, 1.1699870699048846578449456501403, 1.1286378856326204633830911916448, 0.32536178706048440867348858773767, 0.028077073810733821357388251271914, -0.43811954349202592018386326344626, -3.1079663117693345775194302404998, -0.1173109283837557026419773364978, -0.0029957535827170676118180736580143, -3.0824597720228719133217509806855, -0.00045285331280969494480853620999028, 2.2269882903801625495532334753079, 0.36917505985561366310676589819195, 0.0010317656992164928909938570456006, -1.5973692079289856238233369367663, 0.00017409199399298636024013831047341, -2.0408896974589092465635076223407, 0.032983476835211113231682844570969, 0.085661867358175575182244187999459, 0.037914391586410745027535540430108, 2.0797218581118439573174327961169, 0.49723551352624184573869570158422, 3.4207777366645730765526423056144, 0.15419723650031522121928162505355, 0.3961191760218331081588871711574, 2.2551530401478459740777574027426e-05, 0.026978274242074828936921448985231, 3.3790874449043482030674567795359, 0.17996132428670069680620713370445, 0.022944716242715094967064004549684, 4.9036007416089095232536541196788e-08, 0.012699075447133792438059174401133 
 suboptimal , 0.30461, -0.96348410953998964156852480300586, -0.01459964909718508042912876732089, -0.78262970033701895200550779918558, -0.1342725460063654285836065582771, -0.00013526622173084808069265516650148, 2.4105079898237851132591913483338, 0.30492963341787027164997425643378, -2.8475275025102804171694970136741, 1.1074003946059047809313824473065, 0.024689484662720362351251424115617, -0.24707522385608904347265024625813, -0.0025783607096049494800116264059398, -0.21170936998476508339450674611726, -1.0698556632740643390633294984582, -0.26243926374048254235304966641706, -0.00033904090417151270565876419738061, 0.0015047862006890310761220153068507, 1.8018872843124276172943609708454, -0.3438011870346800447073576378898, -0.45968655979743872075360400231148, 9.5676319002091503307383391074836e-05, 0.10697711522888812829545912563844, 0.048010131571452889509554751157339, 0.11942407577457575529322753027373, 0.0090386605856929997521165276452848, 0.50164791252408946764518304917146, 0.71421227355822802795870529735112, 0.12790599243592598588392661440594, 0.34689622537604591911986062768847, 0.013759413644431896586728392151144, 0.050878511163375619852367037765362, 0.0017354967378338504412071952032193, 0.21431128073799676769795041764155, 1.2970281859373103491527815141204e-07, 0.0036482150706572268224203714481746, 0.0022577838948613249830943416895934, 0.072746839332777202269397776035476 
 suboptimal , 0.33651, -0.39425568387700538064422062234371, -0.0038562741677360475207880785575298, -0.097116305032823535547947813029168, -0.82021413258789466205200824333588, -0.0038169083659330112559548986439495, -4.507201935501936596040195581736, 3.164970574764925714816854451783, 2.4238083313267919649547366134357, 2.8810689551747787895408237091033, -2.9626459257645598732722191925859, -0.82239164803750897103640227214782, -0.00038824062109292967366613869018011, -0.59559333646948220408745555687346, -0.81844209848750015812157698746887, -0.0018050076944404139928090913258529, -0.058808640520616503599704572025075, 0.0001131861591716492600710741722736, 1.5699588969685105421802973069134, -0.64112446467456229992620819757576, 0.00065963885911366978726660947884852, 0.070392742687766421405548555867426, -0.41447474140216544746806448529242, 0.012319767218647867737524315145947, 0.031559941233792736248187082992445, 0.0088110451526102750996471968392143, 0.49977755223860209632391615741653, 0.47059702739319131392647932443651, 0.00026904917581394526254062737891104, 0.36042757513891293674745952557714, 0.00095113683664296377971020257646728, 0.008719671202662737305444373703267, 0.015343151635620290093586781665635, 0.48272896450306712612388082561665, 0.0097303984661557731822290051582058, 0.054588863581919014333898587665317, 2.4848102091722510016431196833153e-05, 0.034534909592577434089832877361914 
 suboptimal , 0.38482, -1.473969841390120771862370929739, -1.7212628887809109379247729521012, -4.1486646456344424070249859992643e-05, -0.0062349836987078540925799607919089, -0.02784099900112769337967577598647, -1.8210954721328018734993747784756, 2.0614579230001384146930831775535, 0.021563067402193079186156765558735, 0.014813048621795761247699196871963, 0.72326143310867463398494692228269, -0.88430078996043315342490132024977, -4.2768665874569959939321961428504, -0.0041429639855058569830603687478288, -0.0041196082188916013228086043795884, -1.2652066641740606911525901523419, -3.5986644008411313995325631065469e-05, 3.3683512463213092225089440034935, 0.28216219177845780485824889183277, -0.27648775751059029293088542544865, -2.374131107946193530722212017281, 0.00010542735701646321899715985637158, -11.402252371168589917260760557838, 0.0023819279085883211626029076768418, 0.0059785932662545634638795455373383, 0.00014506887658183098077993578023381, 0.0078031611857627960690542145982818, 1.03497840204429070176672667003, 0.0028142837408880417779388771748472, 1.0422804775772245289289230640861, 0.017660754920090532271714778289606, 1.4420659246680782583638347205124, 0.020320088515102079085306030492575, 3.8891071706704987143154994555516, 0.0085634631381625962720516298531948, 1.4643083097000056775970717667934e-06, 0.0022476913304350890250582484242159, 0.67822824236883050286195384614985 
 suboptimal , 0.46462, -1.2504723549481693289919803646626, -8.3564012992053181370227799007466e-05, -0.011810500957023448154181721747591, -0.38750773858073056521433841226099, -0.41911091915338333224738676108245, 0.0045136789628521184827847356757502, 0.022054986137123686051886295445001, 0.27602295653049785384425263146113, 3.9585353482741925112975422962336, -3.2611269699046658843144541606307, -0.17609520222655405952139062719652, -1.162683382146879607077494256373, -0.20764778950787735056771055042191, -9.7316151761718563376231394546068e-05, -0.00019069796854001439196171774348443, -1.1025627783240810053655422962038, 2.8242555495436327817060373490676, 0.92871685602684395099970515730092, -0.51477300794842606457279998721788, 0.52058093530039417640153942556935, -2.7587803329224449555567844072357, -0.43488166596901889349169323395472, 0.15259734835816532450003535359428, 0.4033331168714009984377355522156, 0.00036750365417291167664456952302032, 0.01862357598655653423413980362966, 0.28846760354012712657123529425007, 3.8305015362921662107689724230397e-05, 1.1534621338982806726392027485417, 2.5727298959732023948907692068033e-07, 0.054197586922500040618189132146654, 0.010427825769168593342262063572434, 1.1912721449572125642646369669819, 0.39092079481338520841049444243254, 0.0037276750564804233753490869673897, 1.3157607472588117979483198372731e-07, 0.00070689268062004327001363046534266 
